app,mode,request,iterations_per_run,runs,trimmed_mean_ms,mean_ms,median_ms,p95_ms,peak_mem
spiral,warm,"GET /features/validation",100,5,0.38012866666667,0.3841062,0.3683,0.5787,39845888
spiral,warm,"GET /features/config",100,5,0.36487966666667,0.3595132,0.3691,0.5192,39845888
spiral,warm,"GET /features/request-scoped",100,5,0.315508,0.3166498,0.2651,0.5326,39845888
spiral,warm,"GET /features/rate-limit",100,5,0.37667233333333,0.3697794,0.3483,0.605,39845888
spiral,cold,"GET /",100,5,0.36068633333333,0.357199,0.3232,0.5293,41943040
spiral,cold,"GET /items",100,5,0.73917,0.7555252,0.7202,0.9129,41943040
spiral,cold,"GET /items/1",100,5,0.47235566666667,0.462026,0.4159,0.6558,41943040
spiral,cold,"POST /items",100,5,0.49276333333333,0.5606336,0.4383,0.7737,41943040
spiral,cold,"GET /items-qb",100,5,0.52634133333333,0.524523,0.4792,0.6932,41943040
spiral,cold,"GET /items-qb/1",100,5,0.462798,0.4635154,0.4174,0.5986,41943040
spiral,cold,"POST /items-qb",100,5,0.48571633333333,0.47851,0.4361,0.6391,41943040
spiral,cold,"GET /api/items",100,5,0.48196866666667,0.477692,0.4755,0.6079,41943040
spiral,cold,"GET /api/items/1",100,5,0.44044566666667,0.45207,0.4154,0.5415,41943040
spiral,cold,"POST /api/items",100,5,0.46216533333333,0.4625528,0.4119,0.6361,41943040
spiral,cold,"GET /features/aop",100,5,3.2520503333333,3.2709424,3.0551,4.8246,41943040
spiral,cold,"GET /features/cache",100,5,0.38799733333333,0.3835466,0.3549,0.4902,44040192
spiral,cold,"GET /features/log",100,5,0.37721633333333,0.3729448,0.3596,0.5325,44040192
spiral,cold,"GET /features/retry",100,5,0.43539066666667,0.4458004,0.3994,0.577,44040192
spiral,cold,"GET /features/pipeline",100,5,0.37304933333333,0.3669764,0.3481,0.519,44040192
spiral,cold,"GET /features/db-events",100,5,3.6675533333333,3.670846,3.5285,4.8972,44040192
spiral,cold,"GET /features/events",100,5,3.1549783333333,3.1828168,3.0364,4.4701,44040192
spiral,cold,"GET /features/validation",100,5,0.412478,0.4267562,0.3902,0.553,44040192
spiral,cold,"GET /features/config",100,5,0.29881266666667,0.3156586,0.2598,0.4138,44040192
spiral,cold,"GET /features/request-scoped",100,5,0.43118866666667,0.4155324,0.3935,0.5809,44040192
spiral,cold,"GET /features/rate-limit",100,5,0.43326366666667,0.4363062,0.3877,0.685,44040192
