app,mode,request,iterations_per_run,runs,trimmed_mean_ms,mean_ms,median_ms,p95_ms,peak_mem
cakephp,warm,"GET /features/pipeline",1000,5,0.10608634933333,0.1061175166,0.091041,0.131649,62918656
cakephp,warm,"GET /features/db-events",1000,5,1.0476792696667,1.0471970292,1.004942,1.287544,62918656
cakephp,warm,"GET /features/events",1000,5,0.39668234833333,0.3969303736,0.371139,0.520786,65015808
cakephp,warm,"GET /features/validation",1000,5,0.19634629133333,0.1963004514,0.182201,0.236011,65015808
cakephp,warm,"GET /features/config",1000,5,0.096590002666667,0.0966466792,0.08662,0.110163,67112960
cakephp,warm,"GET /features/request-scoped",1000,5,0.099303086333333,0.1002698296,0.087261,0.125092,67112960
cakephp,warm,"GET /features/rate-limit",1000,5,0.11465856966667,0.1140708976,0.099695,0.141734,67112960
cakephp,cold,"GET /",1000,5,0.30966974666667,0.309056096,0.287685,0.365825,69210112
cakephp,cold,"GET /items",1000,5,1.352423358,1.355179444,1.302034,1.540264,71307264
cakephp,cold,"GET /items/1",1000,5,0.549040183,0.5525257536,0.518236,0.711272,71307264
cakephp,cold,"POST /items",1000,5,0.24319319466667,0.2489542234,0.225561,0.313095,71307264
cakephp,cold,"GET /items-qb",1000,5,1.1401370056667,1.1381375622,1.097428,1.295607,75501568
cakephp,cold,"GET /items-qb/1",1000,5,0.44828280966667,0.4481641462,0.422822,0.527573,79699968
cakephp,cold,"POST /items-qb",1000,5,0.14997469233333,0.1549979284,0.133018,0.181454,79699968
cakephp,cold,"GET /api/items",1000,5,0.29191365,0.2923140714,0.271377,0.379942,79699968
cakephp,cold,"GET /api/items/1",1000,5,0.276212197,0.2774568054,0.256669,0.358103,79699968
cakephp,cold,"POST /api/items",1000,5,0.15176937633333,0.1570406704,0.132336,0.191252,79699968
cakephp,cold,"GET /features/aop",1000,5,0.43942316833333,0.450181627,0.386938,0.59834,79699968
cakephp,cold,"GET /features/cache",1000,5,0.11461208766667,0.1241981144,0.10047,0.139255,79699968
cakephp,cold,"GET /features/log",1000,5,0.10202177833333,0.1029598756,0.089585,0.125764,79699968
cakephp,cold,"GET /features/retry",1000,5,0.10671959933333,0.1065845624,0.091565,0.132998,81793024
cakephp,cold,"GET /features/pipeline",1000,5,0.105820246,0.1055322222,0.09047,0.130576,81793024
cakephp,cold,"GET /features/db-events",1000,5,1.2334622706667,1.2197480828,1.180342,1.442493,83890176
cakephp,cold,"GET /features/events",1000,5,0.40668510966667,0.4058173268,0.379285,0.540206,83890176
cakephp,cold,"GET /features/validation",1000,5,0.20984242766667,0.2105183136,0.188645,0.290059,83890176
cakephp,cold,"GET /features/config",1000,5,0.10194148133333,0.1023360104,0.088417,0.122697,85987328
cakephp,cold,"GET /features/request-scoped",1000,5,0.100455773,0.1004908272,0.088013,0.118896,85987328
cakephp,cold,"GET /features/rate-limit",1000,5,0.11288797133333,0.1138422218,0.099219,0.140307,88084480
