app,mode,request,iterations_per_run,runs,trimmed_mean_ms,mean_ms,median_ms,p95_ms,peak_mem
symfony,warm,"GET /features/pipeline",1000,5,0.080112578,0.0800444078,0.076702,0.096836,50331648
symfony,warm,"GET /features/db-events",1000,5,0.79272704433333,0.787787654,0.767853,0.968261,50331648
symfony,warm,"GET /features/events",1000,5,0.31074037766667,0.3098899566,0.296512,0.397274,56623104
symfony,warm,"GET /features/validation",1000,5,0.194550471,0.1958873306,0.18698,0.25202,56623104
symfony,warm,"GET /features/config",1000,5,0.080187463333333,0.0807714512,0.076291,0.104742,58720256
symfony,warm,"GET /features/request-scoped",1000,5,0.23737763966667,0.2360935186,0.235464,0.371182,58720256
symfony,warm,"GET /features/rate-limit",1000,5,0.088596751333333,0.0892173846,0.084761,0.110547,58720256
symfony,cold,"GET /",1000,5,0.085390211666667,0.085472946,0.081263,0.104114,4194304
symfony,cold,"GET /items",1000,5,0.53286899333333,0.5386098714,0.510533,0.648766,12582912
symfony,cold,"GET /items/1",1000,5,0.17700777133333,0.1759991774,0.163086,0.222764,16777216
symfony,cold,"POST /items",1000,5,1.17032271,1.181748483,1.182257,1.83568,23068672
symfony,cold,"GET /items-qb",1000,5,0.23231398533333,0.235488932,0.224152,0.296575,23068672
symfony,cold,"GET /items-qb/1",1000,5,0.150982121,0.1514641576,0.139998,0.198971,23068672
symfony,cold,"POST /items-qb",1000,5,0.15779418266667,0.1588748544,0.147607,0.212363,25165824
symfony,cold,"GET /api/items",1000,5,0.24151419466667,0.2411220736,0.225628,0.325019,29360128
symfony,cold,"GET /api/items/1",1000,5,0.170087824,0.1710678314,0.159838,0.219433,31457280
symfony,cold,"POST /api/items",1000,5,0.092333306,0.0940584688,0.084036,0.11718,31457280
symfony,cold,"GET /features/aop",1000,5,0.26500391666667,0.27653729,0.248025,0.380988,31457280
symfony,cold,"GET /features/cache",1000,5,50.970691723667,50.9690648602,50.951445,51.143401,31457280
symfony,cold,"GET /features/log",1000,5,0.082522477666667,0.0828675004,0.076604,0.108886,33554432
symfony,cold,"GET /features/retry",1000,5,0.15222239366667,0.1524705976,0.150017,0.22071,33554432
symfony,cold,"GET /features/pipeline",1000,5,0.083133704666667,0.0830236002,0.077474,0.110093,33554432
symfony,cold,"GET /features/db-events",1000,5,0.796021759,0.7907472902,0.768838,0.972631,33554432
symfony,cold,"GET /features/events",1000,5,0.31898003233333,0.3249111558,0.29991,0.443036,33554432
symfony,cold,"GET /features/validation",1000,5,0.20502056133333,0.2044516244,0.192415,0.268904,33554432
symfony,cold,"GET /features/config",1000,5,0.083100749333333,0.0826574518,0.077123,0.107126,33554432
symfony,cold,"GET /features/request-scoped",1000,5,0.11508214066667,0.1151965752,0.112546,0.15561,33554432
symfony,cold,"GET /features/rate-limit",1000,5,0.091080585666667,0.0908055042,0.085238,0.113902,33554432
