app,mode,request,iterations_per_run,runs,trimmed_mean_ms,mean_ms,median_ms,p95_ms,peak_mem
azera,cold,"GET /features/cache",100,5,0.605699,0.611016,0.0122,0.0189,4194304
spiral,cold,"GET /features/cache",100,5,0.91617666666667,1.0504144,0.2469,0.4983,23068672
