app,mode,request,iterations_per_run,runs,trimmed_mean_ms,mean_ms,median_ms,p95_ms,peak_mem
spiral,warm,"GET /features/db-events",1000,5,0.93914542833333,0.937030661,0.914455,1.172139,67108864
spiral,warm,"GET /features/events",1000,5,0.695592155,0.6919918752,0.667272,0.873505,73400320
spiral,warm,"GET /features/validation",1000,5,0.32608499133333,0.3255618598,0.311857,0.420803,73400320
spiral,warm,"GET /features/config",1000,5,0.28417011733333,0.2838738016,0.271847,0.343436,73400320
spiral,warm,"GET /features/request-scoped",1000,5,0.304327953,0.3079497806,0.294671,0.371624,73400320
spiral,warm,"GET /features/rate-limit",1000,5,0.30883342066667,0.30875094,0.29751,0.372217,75497472
spiral,cold,"GET /",1000,5,0.27311889633333,0.2729786846,0.261268,0.332688,102760448
spiral,cold,"GET /items",1000,5,0.49618677966667,0.4990802512,0.480229,0.618715,111149056
spiral,cold,"GET /items/1",1000,5,0.36050584266667,0.3639942472,0.346243,0.44759,111149056
spiral,cold,"POST /items",1000,5,0.40223029366667,0.4024733008,0.386308,0.488115,111149056
spiral,cold,"GET /items-qb",1000,5,0.372685637,0.3726184262,0.358951,0.455647,111149056
spiral,cold,"GET /items-qb/1",1000,5,0.321960612,0.3215721094,0.30876,0.383891,111149056
spiral,cold,"POST /items-qb",1000,5,0.338326247,0.3386706088,0.302241,0.392022,111149056
spiral,cold,"GET /api/items",1000,5,0.382764903,0.379534938,0.360225,0.485569,111149056
spiral,cold,"GET /api/items/1",1000,5,0.31493337066667,0.3134877496,0.301731,0.381445,111149056
spiral,cold,"POST /api/items",1000,5,0.374333708,0.375137188,0.356951,0.464212,111149056
spiral,cold,"GET /features/aop",1000,5,0.58917583033333,0.5921898962,0.564727,0.770767,111149056
spiral,cold,"GET /features/cache",1000,5,0.34950613,0.3488132012,0.283929,0.369047,111149056
spiral,cold,"GET /features/log",1000,5,0.29374173433333,0.2944079186,0.278605,0.37485,111149056
spiral,cold,"GET /features/retry",1000,5,0.30124309166667,0.3012387328,0.286476,0.362806,111149056
spiral,cold,"GET /features/pipeline",1000,5,0.28961593,0.2901478068,0.274295,0.3714,111149056
spiral,cold,"GET /features/db-events",1000,5,0.986244454,0.9920035624,0.947161,1.282457,111149056
spiral,cold,"GET /features/events",1000,5,0.687801123,0.6856130188,0.65214,0.87976,111149056
spiral,cold,"GET /features/validation",1000,5,0.32845021633333,0.328585166,0.311204,0.417614,111149056
spiral,cold,"GET /features/config",1000,5,0.28760082733333,0.2863813794,0.274425,0.348771,111149056
spiral,cold,"GET /features/request-scoped",1000,5,0.30887236133333,0.3086655714,0.298042,0.366298,111149056
spiral,cold,"GET /features/rate-limit",1000,5,0.31773588166667,0.3184943836,0.303663,0.382132,111149056
