app,mode,request,iterations_per_run,runs,trimmed_mean_ms,mean_ms,median_ms,p95_ms,peak_mem
codeigniter,warm,"GET /features/pipeline",1000,12,0.4184243262,0.418540158,0.402618,0.524622,4194304
codeigniter,warm,"GET /features/db-events",1000,12,0.859569036,0.85906450791667,0.824488,1.079279,4194304
codeigniter,warm,"GET /features/events",1000,12,0.7800198529,0.78266187116666,0.750461,1.004881,4194304
codeigniter,warm,"GET /features/validation",1000,12,0.6823812142,0.68228777666667,0.661583,0.823823,4194304
codeigniter,warm,"GET /features/config",1000,12,0.4242569841,0.424317643,0.410904,0.5084,4194304
codeigniter,warm,"GET /features/request-scoped",1000,12,0.4152357454,0.41567047875,0.398333,0.528879,4194304
codeigniter,warm,"GET /features/rate-limit",1000,12,0.4506425032,0.4497326615,0.433161,0.561605,4194304
codeigniter,cold,"GET /",1000,12,0.4805324291,0.48090816658333,0.460385,0.599993,4194304
codeigniter,cold,"GET /items",1000,12,0.7922298129,0.79198352291667,0.763178,0.973423,4194304
codeigniter,cold,"GET /items/1",1000,12,0.6787885128,0.67818196925,0.658144,0.817309,4194304
codeigniter,cold,"POST /items",1000,12,0.7590832484,0.759512824,0.730855,0.912602,4194304
codeigniter,cold,"GET /items-qb",1000,12,0.7567079584,0.75641042725,0.733053,0.919877,4194304
codeigniter,cold,"GET /items-qb/1",1000,12,0.6671006216,0.6684683415,0.648727,0.807534,4194304
codeigniter,cold,"POST /items-qb",1000,12,0.861893526,0.86364023541667,0.835433,1.024889,4194304
codeigniter,cold,"GET /api/items",1000,12,0.6252059009,0.62552259308333,0.603202,0.777199,4194304
codeigniter,cold,"GET /api/items/1",1000,12,0.5863906633,0.58667332583333,0.566359,0.728166,4194304
codeigniter,cold,"POST /api/items",1000,12,0.6571708756,0.65628897575,0.636736,0.789071,4194304
codeigniter,cold,"GET /features/aop",1000,12,0.7785945157,0.78636448766667,0.75264,1.002743,4194304
codeigniter,cold,"GET /features/cache",1000,12,0.4480723853,0.45099159491667,0.428532,0.57138,4194304
codeigniter,cold,"GET /features/log",1000,12,0.4081852655,0.40822302058333,0.39462,0.491579,4194304
codeigniter,cold,"GET /features/retry",1000,12,0.4176607965,0.41729496841667,0.400062,0.531523,4194304
codeigniter,cold,"GET /features/pipeline",1000,12,0.4120081406,0.412446377,0.397665,0.50755,4194304
codeigniter,cold,"GET /features/db-events",1000,12,0.8555280048,0.85757289641667,0.82482,1.059555,4194304
codeigniter,cold,"GET /features/events",1000,12,0.7702774137,0.7701741185,0.743887,0.966245,4194304
codeigniter,cold,"GET /features/validation",1000,12,0.7003830496,0.70126906983334,0.677246,0.869107,4194304
codeigniter,cold,"GET /features/config",1000,12,0.4287146792,0.4287483275,0.413441,0.527894,4194304
codeigniter,cold,"GET /features/request-scoped",1000,12,0.4093389883,0.40968804283333,0.394545,0.505409,4194304
codeigniter,cold,"GET /features/rate-limit",1000,12,0.4555493617,0.45527228033333,0.43877,0.569215,4194304
